node21_img_id,original_image_name,found_path
n0903,00015495_009,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0903.mha
n0012,00018492_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0012.mha
n0355,00009875_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0355.mha
n0660,00010592_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0660.mha
n0171,00007206_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0171.mha
n0473,00003101_003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0473.mha
n0784,00012515_015,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0784.mha
n0666,00018577_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0666.mha
n0378,00000157_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0378.mha
n0032,00025695_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0032.mha
n0270,00018254_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0270.mha
n0403,00000971_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0403.mha
n0247,00000626_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0247.mha
n1126,00017484_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1126.mha
n0577,00017463_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0577.mha
n1011,00017089_006,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1011.mha
n1031,00027838_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1031.mha
n0753,00016587_047,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0753.mha
n0608,00013111_080,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0608.mha
n1114,00022585_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1114.mha
n1040,00000164_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1040.mha
n0215,00004957_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0215.mha
n0761,00005681_045,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0761.mha
n0230,00008008_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0230.mha
n0606,00013937_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0606.mha
n0229,00002028_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0229.mha
n0779,00022139_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0779.mha
n1096,00009967_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1096.mha
n0180,00017902_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0180.mha
n0760,00001012_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0760.mha
n0317,00029450_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0317.mha
n0570,00022852_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0570.mha
n0072,00017106_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0072.mha
n1098,00027564_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1098.mha
n0202,00006598_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0202.mha
n0930,00014880_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0930.mha
n0022,00013858_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0022.mha
n0973,00006338_008,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0973.mha
n0626,00019593_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0626.mha
n0492,00014200_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0492.mha
n0617,00006462_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0617.mha
n0360,00010200_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0360.mha
n1008,00009709_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1008.mha
n0814,00012087_009,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0814.mha
n1036,00017333_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1036.mha
n0461,00012879_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0461.mha
n0274,00030726_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0274.mha
n1078,00005115_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1078.mha
n0722,00022488_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0722.mha
n0950,00014146_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0950.mha
n0115,00020848_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0115.mha
n0058,00022726_006,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0058.mha
n0363,00013537_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0363.mha
n0912,00019115_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0912.mha
n1038,00029150_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1038.mha
n0197,00029514_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0197.mha
n0871,00011832_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0871.mha
n0979,00011878_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0979.mha
n1062,00003993_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1062.mha
n0632,00017786_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0632.mha
n0294,00020469_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0294.mha
n0896,00011640_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0896.mha
n1021,00008888_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1021.mha
n0437,00018443_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0437.mha
n0113,00009293_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0113.mha
n0727,00001395_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0727.mha
n0707,00019043_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0707.mha
n0750,00000499_010,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0750.mha
n0589,00017375_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0589.mha
n0530,00008823_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0530.mha
n0208,00026330_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0208.mha
n0797,00009237_025,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0797.mha
n1003,00018029_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1003.mha
n0186,00002353_003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0186.mha
n0865,00007731_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0865.mha
n0277,00006123_004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0277.mha
n0254,00019530_017,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0254.mha
n1032,00017365_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1032.mha
n0721,00026287_008,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0721.mha
n1002,00015029_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1002.mha
n0808,00013231_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0808.mha
n0647,00008256_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0647.mha
n0103,00014890_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0103.mha
n0054,00010196_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0054.mha
n0253,00022231_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0253.mha
n0344,00000165_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0344.mha
n0459,00027131_004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0459.mha
n0710,00005024_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0710.mha
n0419,00017060_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0419.mha
n0740,00008514_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0740.mha
n0030,00023168_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0030.mha
n0351,00016431_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0351.mha
n0083,00017933_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0083.mha
n0854,00028392_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0854.mha
n0026,00006360_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0026.mha
n0458,00025447_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0458.mha
n0495,00014889_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0495.mha
n1017,00009640_005,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1017.mha
n0549,00014358_003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0549.mha
n0712,00010310_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0712.mha
n1093,00010894_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1093.mha
n0395,00016687_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0395.mha
n0691,00023235_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0691.mha
n0169,00017395_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0169.mha
n0556,00028630_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0556.mha
n0799,00020983_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0799.mha
n0926,00025181_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0926.mha
n0018,00027315_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0018.mha
n0477,00022622_009,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0477.mha
n0106,00006517_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0106.mha
n0844,00028314_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0844.mha
n0093,00020274_021,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0093.mha
n0995,00000008_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0995.mha
n1035,00008897_002,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1035.mha
n0388,00009690_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0388.mha
n0676,00005774_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0676.mha
n0442,00004219_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0442.mha
n0715,00005939_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0715.mha
n1025,00020953_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1025.mha
n1041,00018087_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1041.mha
n1088,00011208_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1088.mha
n0383,00016568_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0383.mha
n0776,00016422_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0776.mha
n0862,00018249_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0862.mha
n1018,00010980_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1018.mha
n0680,00004266_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0680.mha
n0152,00016751_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0152.mha
n0700,00025213_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0700.mha
n0409,00001023_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0409.mha
n0754,00002337_012,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0754.mha
n0809,00017262_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0809.mha
n0997,00009955_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0997.mha
n0266,00008951_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0266.mha
n0991,00008695_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0991.mha
n1067,00014596_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1067.mha
n0762,00005663_004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0762.mha
n0105,00002264_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0105.mha
n0292,00025662_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0292.mha
n0234,00013167_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0234.mha
n0790,00022748_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0790.mha
n0595,00007268_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0595.mha
n0553,00023140_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0553.mha
n0059,00021252_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0059.mha
n0392,00000646_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0392.mha
n0523,00026275_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0523.mha
n0472,00019493_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0472.mha
n0456,00002413_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0456.mha
n0111,00021294_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0111.mha
n0343,00007076_006,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0343.mha
n0130,00009021_003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0130.mha
n0109,00014847_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0109.mha
n0734,00018366_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0734.mha
n0048,00000071_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0048.mha
n0485,00029943_010,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0485.mha
n0744,00020009_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0744.mha
n0600,00008543_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0600.mha
n0480,00017645_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0480.mha
n0585,00009465_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0585.mha
n0618,00000200_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0618.mha
n1039,00022684_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1039.mha
n0650,00005091_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0650.mha
n0329,00003654_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0329.mha
n1057,00014307_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n1057.mha
n0346,00022238_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0346.mha
n0742,00012700_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0742.mha
n0708,00025542_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0708.mha
n0135,00010905_014,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0135.mha
n0866,00005211_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0866.mha
n0888,00000336_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0888.mha
n0547,00000963_016,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0547.mha
n0562,00017199_007,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0562.mha
n0144,00010103_014,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0144.mha
n0132,00013619_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0132.mha
n0108,00026064_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0108.mha
n0702,00006436_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0702.mha
n0605,00012163_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0605.mha
n0613,00019635_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0613.mha
n0210,00010869_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0210.mha
n0975,00000370_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0975.mha
n0475,00015190_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0475.mha
n0322,00011903_006,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0322.mha
n0568,00025342_005,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0568.mha
n0209,00018759_000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0209.mha
n0466,00002364_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0466.mha
n0387,00026282_001,/scratch/pchalla7/node21/data/cxr_images/original_data/images/n0387.mha
